timestamp_ns,work,latency_us,cpu_idle_percent
145086935972327,BTC,-53064098.581,0.00
145086936022864,LTC,-53064044.136,0.00
145086936061476,BNB,-53064012.562,0.00
145086936113458,ETH,-53063946.821,0.00
145086936130032,ADA,-53063926.580,0.00
145086936233792,SOL,-53063821.079,0.00
145086935928919,DOGE,-53064161.656,0.00
145146858259771,ETH,-53141822.137,99.94
145146858368790,BTC,-53141701.599,0.00
145146858537940,BNB,-53141522.116,0.00
145146858260419,LTC,-53141836.267,0.00
145146858738997,DOGE,-53141321.818,0.00
145146936682258,ADA,-53063380.742,74.19
145146936776074,XRP,-53063292.260,0.00
145146936946112,SOL,-53063114.351,0.00
145206929297543,BNB,-53070781.754,99.84
145206929441081,XRP,-53070614.012,0.00
145206929458933,LTC,-53070597.271,0.00
145206929552860,ADA,-53070491.992,0.00
145206929652083,SOL,-53070397.862,0.00
145206929665602,ETH,-53070380.214,0.00
145206929824547,DOGE,-53070219.879,0.00
145206929850603,BTC,-53070199.601,0.00
145266858195563,LTC,-53141888.086,99.82
145266858253878,SOL,-53141816.067,0.00
145266858344045,BNB,-53141715.270,0.00
145266858195655,XRP,-53141897.531,0.00
145266858831364,ADA,-53141229.099,100.00
145266929502473,DOGE,-53070549.324,72.41
145266929513287,ETH,-53070540.009,0.00
145266929599214,BTC,-53070444.953,0.00
145326858158235,BNB,-53141935.062,99.92
145326858392015,XRP,-53141668.337,0.00
145326858158347,ADA,-53141928.043,0.00
145326859061928,ETH,-53141002.832,0.00
145326930039873,LTC,-53070011.442,75.00
145326930124688,SOL,-53069924.664,0.00
145326930154318,BTC,-53069905.293,0.00
145326930350338,DOGE,-53069703.958,0.00
145386858168765,ADA,-53141921.939,99.94
145386859014217,BNB,-53141059.358,100.00
145386936603680,ETH,-53063456.024,74.19
145386936616458,BTC,-53063458.710,0.00
145386936695255,LTC,-53063359.653,0.00
145386936784218,XRP,-53063278.245,0.00
145386936895553,DOGE,-53063161.559,0.00
145386936987720,SOL,-53063067.854,0.00
145446858181214,ADA,-53141920.287,99.90
145446858431682,BNB,-53141631.819,0.00
145446858585833,DOGE,-53141485.891,0.00
145446858644538,SOL,-53141427.742,0.00
145446858867282,XRP,-53141189.737,0.00
145446858890153,BTC,-53141310.665,0.00
145446858919524,LTC,-53141144.570,0.00
145446928847092,ETH,-53071192.686,72.41
145506858187515,ADA,-53141910.968,99.93
145506858435001,LTC,-53141636.186,0.00
145506858444408,XRP,-53141626.056,0.00
145506935995226,BTC,-53064051.849,75.00
145506936016782,ETH,-53064033.664,0.00
145506936093950,DOGE,-53063942.181,0.00
145506936137302,BNB,-53063899.606,0.00
145506936202526,SOL,-53063846.383,0.00
145566858179619,ADA,-53141917.013,99.90
145566858238175,SOL,-53141837.030,0.00
145566858259768,BTC,-53141808.140,0.00
145566937251229,LTC,-53062817.568,75.00
145566937252303,XRP,-53062822.383,0.00
145566937369824,BNB,-53062686.807,0.00
145566937474159,DOGE,-53062581.101,0.00
145566937572938,ETH,-53062481.433,0.00
145626937056920,BNB,-53063039.507,99.82
145626937104643,SOL,-53062970.191,0.00
145626937231645,XRP,-53062827.893,0.00
145626937307961,ETH,-53062756.336,0.00
145626937328239,BTC,-53062729.521,0.00
145626937433315,ADA,-53062622.056,0.00
145626937506334,DOGE,-53062554.833,0.00
145626937549039,LTC,-53062506.851,0.00
145686937009636,XRP,-53063090.884,99.86
145686937009765,BNB,-53063066.273,0.00
145686937138786,DOGE,-53062919.382,0.00
145686937197713,BTC,-53062869.603,0.00
145686937255750,ETH,-53062801.139,0.00
145686937411345,LTC,-53062645.118,0.00
145686937458605,SOL,-53062605.062,0.00
145686937554255,ADA,-53062501.894,0.00
145746858159139,BNB,-53141935.733,99.90
145746858359049,LTC,-53141703.655,0.00
145746858411272,ETH,-53141663.433,0.00
145746858422420,SOL,-53141648.266,0.00
145746858523144,ADA,-53141535.301,0.00
145746937357354,DOGE,-53062708.388,74.19
145746937440077,XRP,-53062614.739,100.00
145746937443892,BTC,-53062623.646,0.00
145806858177775,ADA,-53141922.522,99.86
145806858283055,ETH,-53141788.483,0.00
145806858420686,SOL,-53141647.907,0.00
145806858449909,XRP,-53141609.833,0.00
145806858460576,BTC,-53141601.648,0.00
145806930733321,LTC,-53069322.772,75.86
145806930812785,DOGE,-53069236.364,0.00
145806930821822,BNB,-53069237.438,0.00
145866930923879,BNB,-53069162.770,99.44
145866931007973,SOL,-53069036.935,0.00
145866930924805,XRP,-53069138.196,0.00
145866931093863,DOGE,-53068949.786,0.00
145866931175457,LTC,-53068867.266,0.00
145866931246772,BTC,-53068796.061,0.00
145866931335181,ETH,-53068707.764,0.00
145866931388367,ADA,-53068663.375,0.00
145926937317647,ETH,-53062784.595,99.65
145926937468167,ADA,-53062608.593,0.00
145926937587150,BNB,-53062471.573,0.00
145926937634095,LTC,-53062426.257,0.00
145926937743060,BTC,-53062315.793,0.00
145926937822098,SOL,-53062240.088,0.00
145926937845579,DOGE,-53062209.866,0.00
145926937974488,XRP,-53062080.549,100.00
145986930455703,ETH,-53069600.909,99.49
145986930564649,BTC,-53069482.870,0.00
145986930612038,ADA,-53069447.351,0.00
145986930653520,XRP,-53069390.369,0.00
145986930682724,SOL,-53069363.091,0.00
145986930731688,LTC,-53069310.794,0.00
145986930812522,DOGE,-53069229.367,0.00
145986930842171,BNB,-53069690.373,0.00
146046937578366,ADA,-53062525.228,99.65
146046938013408,DOGE,-53062050.574,0.00
146046938106631,BNB,-53061947.925,0.00
146046937586310,XRP,-53062484.154,0.00
146046937688219,SOL,-53062367.523,0.00
146046937875221,ETH,-53062282.225,0.00
146046937876017,LTC,-53062189.298,0.00
146046937978426,BTC,-53062079.019,0.00
146106858214696,XRP,-53141876.398,99.72
146106858290975,BTC,-53141785.452,0.00
146106858215011,ADA,-53141884.694,0.00
146106858734572,BNB,-53141328.762,0.00
146106860184571,LTC,-53139884.911,0.00
146106860257868,DOGE,-53139806.133,0.00
146106860288294,ETH,-53139769.854,0.00
146106938481531,SOL,-53061587.247,75.00
146166930626516,BNB,-53069430.985,99.77
146166930685257,LTC,-53069351.539,0.00
146166930706443,XRP,-53069330.243,0.00
146166930753277,ETH,-53069282.724,0.00
146166930626886,ADA,-53069452.429,0.00
146166930763166,BTC,-53069271.983,0.00
146166930829092,SOL,-53069205.853,0.00
146166930936501,DOGE,-53069101.888,0.00
146226933603082,ADA,-53066494.437,99.68
146226933675583,BTC,-53066391.140,0.00
146226933784751,DOGE,-53066268.731,0.00
146226933884900,ETH,-53066166.674,0.00
146226933986994,XRP,-53066069.970,0.00
146226934073180,BNB,-53065983.858,0.00
146226934085514,LTC,-53065968.691,0.00
146226934158255,SOL,-53065892.912,0.00
146286931251274,BTC,-53068821.208,99.81
146286931404313,SOL,-53068643.743,0.00
146286931470906,XRP,-53068565.520,0.00
146286931603760,ADA,-53068438.296,0.00
146286931724965,LTC,-53068314.702,0.00
146286931776873,ETH,-53068267.794,0.00
146286931787040,BNB,-53068248.165,0.00
146286931830522,DOGE,-53068204.368,0.00
146346930183179,LTC,-53069902.137,99.75
146346930287883,ADA,-53069762.376,0.00
146346930479126,BTC,-53069581.097,0.00
146346930570886,XRP,-53069489.281,0.00
146346930660332,BNB,-53069386.798,0.00
146346930736388,ETH,-53069309.353,0.00
146346930816852,DOGE,-53069228.241,0.00
146346930899686,SOL,-53069145.296,0.00
146406929454761,XRP,-53070614.962,99.65
146406929530003,BNB,-53070506.516,0.00
146406929599281,ETH,-53070435.349,0.00
146406929662559,SOL,-53070371.941,0.00
146406929732060,BTC,-53070302.551,0.00
146406929787839,DOGE,-53070262.347,0.00
146406929862543,ADA,-53070174.661,0.00
146406929920099,LTC,-53070115.123,0.00
146466933550392,BNB,-53066549.146,99.79
146466933637263,DOGE,-53066417.608,0.00
146466933551262,ADA,-53066542.109,0.00
146466933674097,BTC,-53066380.219,0.00
146466933739375,LTC,-53066313.699,0.00
146466933869803,XRP,-53066205.217,0.00
146466934004119,ETH,-53066056.956,0.00
146466934167084,SOL,-53065891.065,0.00
146526929414372,LTC,-53070642.388,99.70
146526929475243,DOGE,-53070722.111,0.00
146526929414501,ETH,-53070645.185,0.00
146526929564299,ADA,-53070472.516,0.00
146526929632911,XRP,-53070402.052,0.00
146526929684319,BNB,-53070355.904,0.00
146526929690245,SOL,-53070344.385,0.00
146526929749079,BTC,-53070286.051,0.00
146586938238470,ADA,-53061863.216,99.87
146586938362064,LTC,-53061699.252,0.00
146586938584251,XRP,-53061495.472,0.00
146586938603066,SOL,-53061468.027,0.00
146586938713919,BTC,-53061342.526,0.00
146586938819643,BNB,-53061235.340,0.00
146586938918162,DOGE,-53061135.376,0.00
146586939018089,ETH,-53061034.986,100.00
146646941795702,ADA,-53058304.206,99.75
146646942038853,DOGE,-53058062.148,0.00
146646942122280,XRP,-53057945.277,0.00
146646942155169,BNB,-53057902.517,0.00
146646942211299,BTC,-53057846.165,0.00
146646942259151,LTC,-53057799.423,0.00
146646942325985,ETH,-53057730.886,0.00
146646942367486,SOL,-53057688.311,0.00
146706931063207,LTC,-53069007.164,99.79
146706931145782,BNB,-53068890.885,0.00
146706931213468,ADA,-53068821.440,0.00
146706931229968,XRP,-53068811.181,0.00
146706931266876,ETH,-53068859.681,0.00
146706931276339,DOGE,-53068758.125,0.00
146706931332376,SOL,-53068703.328,0.00
146706931405155,BTC,-53068652.049,0.00
146766934159681,BNB,-53065909.190,99.78
146766934160033,XRP,-53065915.505,0.00
146766934231737,DOGE,-53065803.670,0.00
146766934308479,LTC,-53065726.762,0.00
146766934378461,ADA,-53065663.095,0.00
146766934440740,ETH,-53065593.205,0.00
146766934382128,BTC,-53065653.817,0.00
146766934525426,SOL,-53065514.316,0.00
146826932710444,LTC,-53067359.260,99.82
146826932812871,BNB,-53067237.037,0.00
146826932862001,XRP,-53067437.335,0.00
146826932710889,SOL,-53067361.408,0.00
146826932951595,DOGE,-53067096.924,0.00
146826932863390,ADA,-53067193.018,0.00
146826933052485,BTC,-53066995.368,0.00
146826933141319,ETH,-53066905.867,0.00
146886938910489,ADA,-53061193.456,99.81
146886938982953,SOL,-53061093.103,0.00
146886939032046,BTC,-53061025.436,0.00
146886939123121,ETH,-53060931.565,0.00
146886939218770,LTC,-53060835.082,0.00
146886939323123,BNB,-53060733.692,0.00
146886939398994,DOGE,-53060665.210,0.00
146886939408920,XRP,-53060644.747,0.00
146946938777713,XRP,-53061330.602,99.79
146946938894048,BNB,-53061165.823,0.00
146946938945419,ADA,-53061139.934,0.00
146946939001327,LTC,-53061056.100,0.00
146946939047957,DOGE,-53061010.507,0.00
146946939102365,ETH,-53060953.654,0.00
146946939164865,BTC,-53060892.265,0.00
146946939372812,SOL,-53060687.670,0.00
147006931532061,LTC,-53068510.273,99.86
147006931597506,BNB,-53068438.587,0.00
147006931603524,BTC,-53068480.458,0.00
147006931599802,SOL,-53068607.774,0.00
147006931657266,ADA,-53068377.198,0.00
147006931733600,DOGE,-53068300.660,0.00
147006931795582,XRP,-53068238.252,0.00
147006931806545,ETH,-53068612.422,0.00
147066939337989,XRP,-53060760.586,99.83
147066939415619,BTC,-53060659.085,0.00
147066939583917,LTC,-53060479.158,0.00
147066939738956,ADA,-53060319.323,0.00
147066939968069,BNB,-53060093.858,0.00
147066940226812,DOGE,-53059835.577,0.00
147066940422333,ETH,-53059639.298,0.00
147066940578279,SOL,-53059479.777,0.00
147126931453565,XRP,-53068614.935,0.00
147126931515325,BTC,-53068521.286,0.00
147126931592807,ADA,-53068448.841,0.00
147126931653234,DOGE,-53068387.878,0.00
147126931662215,LTC,-53068372.989,0.00
147126931453454,BNB,-53068610.361,99.80
147126931726235,SOL,-53068309.803,0.00
147126931742438,ETH,-53068292.340,0.00
147186939007910,XRP,-53061091.387,99.82
147186939100115,ADA,-53060962.719,0.00
147186939009262,BNB,-53061084.479,0.00
147186939143597,SOL,-53060914.570,0.00
147186939206079,BTC,-53060850.903,0.00
147186939331802,LTC,-53060724.587,0.00
147186939376044,DOGE,-53060686.124,0.00
147186939458637,ETH,-53060619.290,0.00
147246933213712,XRP,-53066872.400,99.87
147246933285324,DOGE,-53066760.047,0.00
147246933214694,LTC,-53066865.918,0.00
147246933553530,ADA,-53066492.692,0.00
147246933568271,BNB,-53066682.398,0.00
147246933471622,BTC,-53066575.360,0.00
147246933618124,SOL,-53066434.951,0.00
147246933752329,ETH,-53066296.246,0.00
147306931661529,BNB,-53068421.675,99.83
147306931741085,ETH,-53068304.285,0.00
147306931827549,SOL,-53068216.655,0.00
147306931912328,DOGE,-53068131.024,0.00
147306931995810,BTC,-53068047.690,0.00
147306932083218,LTC,-53067960.412,0.00
147306932090700,ADA,-53067969.301,0.00
147306932145738,XRP,-53067895.967,0.00
147366934692541,ADA,-53065400.311,99.80
147366934789227,XRP,-53065253.199,0.00
147366934829450,BTC,-53065300.181,0.00
147366934891747,LTC,-53065144.216,0.00
147366934905247,ETH,-53065135.624,0.00
147366934958173,BNB,-53065076.790,0.00
147366934979951,SOL,-53065057.549,0.00
147366935023378,DOGE,-53065011.123,0.00
147426939402764,LTC,-53060694.996,99.83
147426939514580,ETH,-53060542.569,0.00
147426939610859,XRP,-53060444.475,0.00
147426939712934,BTC,-53060341.604,0.00
147426939911788,BNB,-53060143.565,0.00
147426939924399,DOGE,-53060240.047,0.00
147426939930954,ADA,-53060144.917,0.00
147426939945936,SOL,-53060123.972,0.00
147486939866761,DOGE,-53060235.499,99.87
147486939887835,SOL,-53060189.147,0.00
147486939968113,BNB,-53060088.739,0.00
147486940056261,LTC,-53060007.461,0.00
147486940109391,BTC,-53059954.442,0.00
147486940110854,ADA,-53059957.646,0.00
147486940143132,XRP,-53059910.979,0.00
147486940218002,ETH,-53059838.831,0.00
147546939843196,LTC,-53060253.416,99.86
147546939957752,ADA,-53060102.063,0.00
147546940153900,ETH,-53059909.174,0.00
147546940268456,SOL,-53059788.877,0.00
147546940283993,BTC,-53060065.693,0.00
147546940310586,BNB,-53059754.970,0.00
147546940408049,XRP,-53059649.006,0.00
147546940489790,DOGE,-53059565.173,100.00
147606939539414,ADA,-53060561.975,99.82
147606939592785,ETH,-53060482.419,0.00
147606939661026,LTC,-53060397.123,0.00
147606939812026,BTC,-53060251.807,0.00
147606939833193,DOGE,-53060231.955,0.00
147606940022953,XRP,-53060042.992,0.00
147606940055342,SOL,-53060121.140,0.00
147606940157491,BNB,-53059897.473,0.00
147666939672300,XRP,-53060433.849,99.88
147666939795263,BNB,-53060281.700,0.00
147666939885930,LTC,-53060170.478,0.00
147666939795615,ADA,-53060263.830,0.00
147666939905227,ETH,-53060153.700,0.00
147666939939041,SOL,-53060126.292,0.00
147666940019338,BTC,-53060051.088,0.00
147666940046949,DOGE,-53060031.514,0.00
147726858205487,BNB,-53141901.606,99.86
147726858240006,XRP,-53141831.198,0.00
147726858342858,ADA,-53141715.494,0.00
147726858613749,BTC,-53141445.715,0.00
147726940691804,ETH,-53059384.122,72.73
147726940802416,SOL,-53059269.899,0.00
147726940892398,LTC,-53059170.214,0.00
147726940999047,DOGE,-53059056.676,100.00
147786858251217,ADA,-53141850.376,99.90
147786858439792,BNB,-53141631.560,0.00
147786858262439,BTC,-53141814.136,0.00
147786940422160,LTC,-53059650.951,75.76
147786940560198,DOGE,-53059508.413,0.00
147786940586643,ETH,-53059475.598,0.00
147786940610606,SOL,-53059455.191,0.00
147786940811033,XRP,-53059248.579,0.00
147846935818134,ADA,-53064278.588,99.86
147846935895005,XRP,-53064174.847,0.00
147846935919950,LTC,-53064134.625,0.00
147846936013247,ETH,-53064053.661,0.00
147846936203340,BNB,-53063853.567,0.00
147846936411878,DOGE,-53063645.418,100.00
147846936488416,BTC,-53063573.844,0.00
147846936566102,SOL,-53063485.547,0.00
147906933423566,LTC,-53066667.268,99.87
147906933521659,XRP,-53066530.675,0.00
147906933525214,BNB,-53066543.953,0.00
147906933558770,DOGE,-53066502.638,0.00
147906933609548,ADA,-53066439.711,0.00
147906933628400,ETH,-53066422.896,0.00
147906933643919,SOL,-53066406.100,0.00
147906933731956,BTC,-53066317.044,0.00
147966858155608,BNB,-53141938.893,99.90
147966859429005,DOGE,-53140655.218,0.00
147966934088061,ADA,-53065973.032,73.33
147966934192673,XRP,-53065857.476,0.00
147966934275969,LTC,-53065772.957,100.00
147966934369340,ETH,-53065684.956,0.00
147966934451137,BTC,-53065598.196,0.00
147966934532286,SOL,-53065515.974,0.00
148026858172177,BNB,-53141929.305,99.80
148026858203603,XRP,-53141867.601,0.00
148026858302789,LTC,-53141753.008,0.00
148026859046257,SOL,-53141019.799,0.00
148026860146856,ADA,-53139926.015,0.00
148026934330967,BTC,-53065731.663,75.86
148026934412208,ETH,-53065642.311,0.00
148026934422690,DOGE,-53065626.514,0.00
148086858269945,DOGE,-53141825.093,99.90
148086858797171,SOL,-53141277.608,0.00
148086859021005,LTC,-53141046.199,0.00
148086859096413,BTC,-53140974.439,0.00
148086859179784,ETH,-53140880.938,0.00
148086860124920,ADA,-53139934.673,0.00
148086860154291,BNB,-53139907.024,0.00
148086933412802,XRP,-53066632.661,75.86
148146934440928,ADA,-53065625.276,99.88
148146934456113,BTC,-53065641.739,0.00
148146934525225,DOGE,-53065520.090,0.00
148146934531632,BNB,-53065514.516,0.00
148146934614466,XRP,-53065429.941,0.00
148146934444428,SOL,-53065617.276,0.00
148146934672782,LTC,-53065373.089,0.00
148146934734449,ETH,-53065308.366,0.00
148206858165383,ADA,-53141931.562,99.90
148206858166309,BTC,-53141909.192,0.00
148206931277904,BNB,-53068773.392,75.00
148206931358072,SOL,-53068687.892,100.00
148206931412090,LTC,-53068623.095,0.00
148206931472998,DOGE,-53068561.983,0.00
148206931528832,XRP,-53068505.224,0.00
148206931581314,ETH,-53068452.760,0.00
148266940701212,SOL,-53059393.085,99.86
148266940732138,LTC,-53059336.641,0.00
148266940812435,XRP,-53059245.751,0.00
148266940701267,BNB,-53059397.104,0.00
148266940845731,BTC,-53059214.436,0.00
148266940860361,ETH,-53059200.047,0.00
148266940989306,DOGE,-53059104.713,0.00
148266941086233,ADA,-53058969.656,0.00
148326940138102,DOGE,-53059944.232,99.86
148326940223344,BTC,-53059813.379,0.00
148326940254159,XRP,-53059790.360,0.00
148326940273177,ETH,-53059762.452,0.00
148326940277881,BNB,-53059757.730,0.00
148326940138880,ADA,-53060001.473,0.00
148326940138825,LTC,-53059932.213,0.00
148326940307789,SOL,-53059779.360,0.00
148386858178501,ADA,-53141924.055,99.92
148386940972278,LTC,-53059111.316,73.53
148386941061723,ETH,-53058994.778,0.00
148386941152872,BTC,-53058903.184,0.00
148386941202705,XRP,-53058869.814,0.00
148386941313928,BNB,-53058744.276,0.00
148386941420337,SOL,-53058635.886,0.00
148386941521226,DOGE,-53058534.200,0.00
148446858275983,ADA,-53141819.518,99.93
148446858333502,DOGE,-53141733.869,0.00
148446858481762,ETH,-53141578.053,0.00
148446858276427,BTC,-53141811.185,0.00
148446858587318,BNB,-53141468.608,0.00
148446858496707,XRP,-53141565.349,0.00
148446858594374,SOL,-53141472.830,0.00
148446858595059,LTC,-53141461.386,0.00
148506940799402,DOGE,-53059299.487,99.78
148506940869607,BTC,-53059195.468,0.00
148506940908533,SOL,-53059149.227,0.00
148506940955478,XRP,-53059100.486,0.00
148506940873088,ADA,-53059184.820,0.00
148506940799995,BNB,-53059291.802,0.00
148506941047553,ETH,-53059007.485,0.00
148506940959496,LTC,-53059097.430,0.00
148566941086030,XRP,-53059041.249,99.87
148566941143234,DOGE,-53058922.544,0.00
148566941166734,LTC,-53058890.766,0.00
148566941200364,BNB,-53058858.321,0.00
148566941231957,ADA,-53058828.636,0.00
148566941273346,ETH,-53058782.950,0.00
148566941087771,BTC,-53058985.859,0.00
148566941089901,SOL,-53058981.563,0.00
148626858168000,BNB,-53141939.334,99.84
148626858207797,DOGE,-53141859.778,0.00
148626858173815,XRP,-53141900.667,0.00
148626858180222,BTC,-53141885.686,0.00
148626858636448,SOL,-53141425.663,0.00
148626937546097,LTC,-53062519.329,74.19
148626937556282,ETH,-53062506.329,0.00
148626937655228,ADA,-53062398.328,0.00
148686934983177,LTC,-53065110.064,99.90
148686934983696,SOL,-53065096.638,0.00
148686935062604,ADA,-53064988.619,0.00
148686935162864,BTC,-53064886.507,0.00
148686935173956,ETH,-53065089.083,0.00
148686935267124,DOGE,-53064781.617,0.00
148686935306550,XRP,-53064747.043,0.00
148686935317124,BNB,-53064734.635,0.00
148746935237536,ADA,-53064847.872,99.83
148746935332351,ETH,-53064721.779,0.00
148746935335833,DOGE,-53064732.723,0.00
148746935422278,LTC,-53064632.852,0.00
148746935434556,BTC,-53064615.704,0.00
148746935238203,SOL,-53064837.187,0.00
148746935646095,XRP,-53064414.091,0.00
148746935658021,BNB,-53064396.369,0.00
148806858179752,XRP,-53141904.971,99.89
148806858375532,LTC,-53141693.839,0.00
148806858398513,DOGE,-53141663.209,0.00
148806858453347,ETH,-53141616.153,0.00
148806858180160,ADA,-53141914.730,0.00
148806934724361,BNB,-53065329.677,73.33
148806934785658,SOL,-53065268.861,0.00
148806934853714,BTC,-53065193.027,0.00
148866933850646,LTC,-53066240.170,99.87
148866933944146,BNB,-53066102.206,0.00
148866933958443,BTC,-53066086.298,0.00
148866933988795,XRP,-53066064.983,0.00
148866934001462,SOL,-53066132.132,0.00
148866933850683,ADA,-53066211.059,99.87
148866934074407,DOGE,-53065971.205,0.00
148866934159593,ETH,-53065885.371,0.00
148926941702187,BNB,-53058405.406,99.86
148926941722132,DOGE,-53058370.517,0.00
148926941751743,BTC,-53058319.535,0.00
148926941857540,LTC,-53058200.830,0.00
148926941948745,XRP,-53058114.163,0.00
148926942091839,ADA,-53057966.847,0.00
148926942155987,SOL,-53057921.124,0.00
148926942182543,ETH,-53057881.013,0.00
148986858269917,BNB,-53141821.103,99.92
148986858348158,ADA,-53141708.787,0.00
148986858271028,BTC,-53141807.288,0.00
148986858390658,XRP,-53141678.194,0.00
148986858410362,SOL,-53141660.268,0.00
148986858521104,LTC,-53141541.897,0.00
148986858616327,DOGE,-53141443.822,0.00
148986942339821,ETH,-53057723.717,73.53
149046858152231,ADA,-53141943.566,99.94
149046858169657,BTC,-53141904.751,0.00
149046932383204,BNB,-53067665.574,73.33
149046932424075,DOGE,-53067622.537,0.00
149046932494150,XRP,-53067542.443,0.00
149046932565317,ETH,-53067470.035,0.00
149046932592169,SOL,-53067449.387,0.00
149046932615095,LTC,-53067418.942,0.00
149106858153736,BNB,-53141938.413,99.91
149106858251996,DOGE,-53141820.097,0.00
149106940504742,LTC,-53059540.776,73.53
149106940549354,XRP,-53059563.962,0.00
149106940549835,BTC,-53059497.313,0.00
149106940634225,ADA,-53059401.886,0.00
149106940689114,SOL,-53059351.534,0.00
149106940695874,ETH,-53059339.553,0.00
149166858201457,ADA,-53141883.543,99.94
149166858202106,BTC,-53141893.895,0.00
149166858604479,SOL,-53141460.577,0.00
149166942602817,LTC,-53057463.980,73.53
149166942664892,BNB,-53057404.850,0.00
149166943321453,DOGE,-53056738.029,0.00
149166943326971,XRP,-53056741.288,0.00
149166943444343,ETH,-53056613.380,0.00
149226858292412,LTC,-53141805.700,99.95
149226936443758,BNB,-53063613.724,74.19
149226936451869,ETH,-53063588.205,0.00
149226936526314,ADA,-53063510.519,0.00
149226936551778,XRP,-53063484.575,0.00
149226936577944,DOGE,-53063535.334,0.00
149226936444295,BTC,-53063608.335,0.00
149226936593482,SOL,-53063441.982,0.00
149286858716436,ADA,-53141382.194,99.95
149286940840837,DOGE,-53059221.720,75.76
149286940895281,ETH,-53059140.774,0.00
149286940937578,SOL,-53059106.719,0.00
149286940968819,BTC,-53059067.440,0.00
149286940844151,LTC,-53059203.182,0.00
149286941007301,BNB,-53059028.514,0.00
149286941048561,XRP,-53058986.718,0.00
149346942339629,XRP,-53057766.594,99.88
149346942358500,BNB,-53057710.371,0.00
149346942439982,LTC,-53057617.148,0.00
149346942349444,DOGE,-53057727.001,0.00
149346942520131,BTC,-53057534.888,0.00
149346942655799,ETH,-53057409.239,0.00
149346943134580,ADA,-53056931.217,100.00
149346943218340,SOL,-53056837.512,0.00
149406858156117,BNB,-53141935.643,99.92
149406858421860,SOL,-53141651.011,0.00
149406934214969,XRP,-53065846.439,76.67
149406934226580,ETH,-53065833.513,0.00
149406934314229,LTC,-53065735.253,0.00
149406934367304,BTC,-53065688.901,0.00
149406934406915,DOGE,-53065640.678,0.00
149406934509823,ADA,-53065537.270,0.00
149466942332744,XRP,-53057772.794,99.89
149466943086157,DOGE,-53056994.417,100.00
149466943135343,SOL,-53056933.102,0.00
149466943330308,ADA,-53056731.804,0.00
149466943568199,ETH,-53056497.339,0.00
149466943666440,BNB,-53056391.023,0.00
149466943687700,BTC,-53056373.431,0.00
149466943745663,LTC,-53056309.337,0.00
149526858164917,ADA,-53141932.214,99.92
149526858207306,DOGE,-53141871.584,0.00
149526935507681,BNB,-53064562.079,76.67
149526935594996,ETH,-53064465.819,0.00
149526935696516,XRP,-53064352.188,0.00
149526935846184,BTC,-53064205.520,0.00
149526935901036,LTC,-53064150.983,0.00
149526935970889,SOL,-53064075.834,0.00
149586858169994,ADA,-53141932.711,99.92
149586858707091,BNB,-53141369.650,0.00
149586936822002,LTC,-53063235.203,74.19
149586936846965,XRP,-53063199.591,0.00
149586936901632,BTC,-53063134.479,0.00
149586936969910,DOGE,-53063065.608,0.00
149586937038374,SOL,-53062997.182,0.00
149586937102245,ETH,-53062932.329,0.00
149646858156985,LTC,-53141930.887,99.95
149646858299430,BNB,-53141759.663,0.00
149646858562655,SOL,-53141497.420,0.00
149646858157133,BTC,-53141919.775,0.00
149646858157688,ADA,-53141936.961,0.00
149646858771435,XRP,-53141289.695,0.00
149646858854380,DOGE,-53141204.769,0.00
149646858856102,ETH,-53141213.306,0.00
149706858153284,ADA,-53141941.291,99.91
149706942639962,XRP,-53057445.076,73.53
149706942664814,ETH,-53057401.409,0.00
149706942679999,BTC,-53057387.946,0.00
149706942791760,DOGE,-53057265.315,0.00
149706942880464,LTC,-53057174.425,0.00
149706942981317,SOL,-53057073.350,0.00
149706943208041,BNB,-53056862.274,0.00
149766858195961,LTC,-53141906.281,99.90
149766858329407,ADA,-53141740.409,0.00
149766858366092,BNB,-53141705.760,0.00
149766858720522,ETH,-53141789.316,0.00
149766858811226,XRP,-53141245.274,0.00
149766943181970,SOL,-53056890.197,75.76
149766943192026,BTC,-53056879.679,0.00
149766943299564,DOGE,-53056757.474,0.00
149826858161178,BNB,-53141938.378,99.91
149826936385803,BTC,-53063694.383,74.19
149826936486081,DOGE,-53063560.864,0.00
149826936612453,LTC,-53063445.826,0.00
149826936698213,SOL,-53063346.991,0.00
149826936775602,XRP,-53063268.602,0.00
149826936918419,ADA,-53063130.304,0.00
149826937000419,ETH,-53063043.229,0.00
149886858167259,BNB,-53141932.928,99.90
149886942986698,SOL,-53057083.617,73.53
149886942987180,DOGE,-53057105.821,0.00
149886943078847,BTC,-53057049.506,0.00
149886943133033,ETH,-53056928.449,0.00
149886943222367,LTC,-53056839.485,0.00
149886943236645,ADA,-53056819.985,0.00
149886943312868,XRP,-53056779.688,0.00
149946858154630,BNB,-53141933.408,99.93
149946858333539,BTC,-53141726.777,0.00
149946858155815,LTC,-53141942.667,0.00
149946858597356,SOL,-53141468.830,0.00
149946858713191,ADA,-53141343.754,0.00
149946943541977,ETH,-53056528.487,75.76
149946943542607,XRP,-53056533.931,0.00
149946943658830,DOGE,-53056396.819,0.00
150006858180800,ADA,-53141912.719,99.94
150006858181097,BTC,-53141904.701,0.00
150006940146297,LTC,-53059902.389,75.00
150006940184816,SOL,-53059858.018,0.00
150006940318447,DOGE,-53059721.961,0.00
150006940394614,ETH,-53059641.331,0.00
