timestamp,symbol,moving_avg,volume_sum
2025-09-07 05:36:00,SOL,202.318,2880.16
2025-09-07 05:36:00,LTC,112.634,155.622
2025-09-07 05:36:00,BTC,110511,5.22088
2025-09-07 05:37:00,XRP,2.81981,48766
2025-09-07 05:37:00,ADA,0.824261,24860.2
2025-09-07 05:37:00,LTC,112.641,115.371
2025-09-07 05:37:00,BTC,110517,4.45679
2025-09-07 05:37:00,DOGE,0.216815,2.05285e+06
2025-09-07 05:37:00,SOL,202.331,2801.12
2025-09-07 05:37:00,ETH,4294.9,284.447
2025-09-07 05:37:00,BNB,862.027,42.9819
2025-09-07 05:38:00,ADA,0.824323,24236.1
2025-09-07 05:38:00,LTC,112.66,396.693
2025-09-07 05:38:00,BNB,862.085,42.3778
2025-09-07 05:38:00,SOL,202.35,2545.42
2025-09-07 05:38:00,XRP,2.82004,52273.3
2025-09-07 05:38:00,DOGE,0.216844,1.99062e+06
2025-09-07 05:38:00,ETH,4295.1,271.431
2025-09-07 05:38:00,BTC,110519,4.71492
2025-09-07 05:39:00,LTC,112.662,405.924
2025-09-07 05:39:00,DOGE,0.216873,1.91402e+06
2025-09-07 05:39:00,XRP,2.82026,49692.3
2025-09-07 05:39:00,SOL,202.337,2566.93
2025-09-07 05:39:00,ETH,4295.43,221.846
2025-09-07 05:39:00,BNB,862.128,38.4355
2025-09-07 05:39:00,ADA,0.824374,16080.8
2025-09-07 05:39:00,BTC,110520,4.22257
2025-09-07 05:40:00,LTC,112.663,405.758
2025-09-07 05:40:00,DOGE,0.216905,1.79902e+06
2025-09-07 05:40:00,SOL,202.346,2122.53
2025-09-07 05:40:00,BNB,862.226,29.5385
2025-09-07 05:40:00,ETH,4295.54,227.859
2025-09-07 05:40:00,BTC,110521,4.06171
2025-09-07 05:40:00,XRP,2.8204,49609.4
2025-09-07 05:40:00,ADA,0.82439,16999.1
2025-09-07 05:41:00,SOL,202.361,1625.03
2025-09-07 05:41:00,XRP,2.82058,47657.8
2025-09-07 05:41:00,DOGE,0.216935,1.85159e+06
2025-09-07 05:41:00,LTC,112.669,478.243
2025-09-07 05:41:00,ADA,0.824459,14593.7
2025-09-07 05:41:00,BTC,110521,4.083
2025-09-07 05:41:00,ETH,4295.56,254.32
2025-09-07 05:41:00,BNB,862.273,27.834
2025-09-07 05:42:00,XRP,2.82072,43305.5
2025-09-07 05:42:00,BNB,862.334,27.7116
2025-09-07 05:42:00,ADA,0.824489,17948.6
2025-09-07 05:42:00,DOGE,0.216961,2.26098e+06
2025-09-07 05:42:00,SOL,202.363,1694.6
2025-09-07 05:42:00,BTC,110522,4.37412
2025-09-07 05:42:00,LTC,112.673,453.852
2025-09-07 05:42:00,ETH,4295.49,258.849
2025-09-07 05:43:00,XRP,2.82073,42807.3
2025-09-07 05:43:00,ADA,0.824495,17715.7
2025-09-07 05:43:00,LTC,112.679,455.68
2025-09-07 05:43:00,BNB,862.42,33.633
2025-09-07 05:43:00,BTC,110522,4.69011
2025-09-07 05:43:00,ETH,4295.17,265.084
2025-09-07 05:43:00,SOL,202.353,1613.48
2025-09-07 05:43:00,DOGE,0.216972,2.29155e+06
2025-09-07 05:44:00,BNB,862.483,33.3884
2025-09-07 05:44:00,XRP,2.82076,49073.7
2025-09-07 05:44:00,ADA,0.824507,18090.1
2025-09-07 05:44:00,DOGE,0.216992,2.32288e+06
2025-09-07 05:44:00,SOL,202.338,1940.13
2025-09-07 05:44:00,BTC,110519,4.87217
2025-09-07 05:44:00,LTC,112.683,487.277
2025-09-07 05:44:00,ETH,4294.98,271.694
2025-09-07 05:45:00,XRP,2.82085,47483.2
2025-09-07 05:45:00,DOGE,0.217003,2.34378e+06
2025-09-07 05:45:00,ETH,4294.97,291.562
2025-09-07 05:45:00,BTC,110518,4.44968
2025-09-07 05:45:00,SOL,202.341,1795.84
2025-09-07 05:45:00,BNB,862.603,37.2429
2025-09-07 05:45:00,ADA,0.824533,16638.2
2025-09-07 05:45:00,LTC,112.691,868.596
2025-09-07 05:46:00,DOGE,0.217012,2.35845e+06
2025-09-07 05:46:00,SOL,202.344,1798.8
2025-09-07 05:46:00,LTC,112.697,940.391
2025-09-07 05:46:00,BNB,862.72,25.1956
2025-09-07 05:46:00,ADA,0.824581,21558
2025-09-07 05:46:00,XRP,2.82092,57002.4
2025-09-07 05:46:00,ETH,4295.05,299.101
2025-09-07 05:46:00,BTC,110517,3.71263
2025-09-07 05:47:00,XRP,2.82089,43749.8
2025-09-07 05:47:00,ADA,0.824548,28486.4
2025-09-07 05:47:00,SOL,202.342,1751.94
2025-09-07 05:47:00,BNB,862.8,25.9347
2025-09-07 05:47:00,BTC,110515,3.47602
2025-09-07 05:47:00,ETH,4294.89,298.656
2025-09-07 05:47:00,LTC,112.702,944.948
2025-09-07 05:47:00,DOGE,0.217032,2.31282e+06
2025-09-07 05:48:00,SOL,202.338,1721.05
2025-09-07 05:48:00,XRP,2.82086,37820.2
2025-09-07 05:48:00,DOGE,0.217063,2.18888e+06
2025-09-07 05:48:00,LTC,112.706,949.023
2025-09-07 05:48:00,ADA,0.824533,32927.9
2025-09-07 05:48:00,BNB,862.864,26.6556
2025-09-07 05:48:00,BTC,110514,3.12078
2025-09-07 05:48:00,ETH,4294.91,317.983
2025-09-07 05:49:00,DOGE,0.217087,2.18677e+06
2025-09-07 05:49:00,ETH,4294.97,303.176
2025-09-07 05:49:00,BTC,110516,4.03702
2025-09-07 05:49:00,LTC,112.719,910.254
2025-09-07 05:49:00,BNB,862.909,28.169
2025-09-07 05:49:00,SOL,202.323,1608.47
2025-09-07 05:49:00,ADA,0.82448,32229.6
2025-09-07 05:49:00,XRP,2.82092,32912.2
2025-09-07 05:50:00,XRP,2.82095,32108.4
2025-09-07 05:50:00,ADA,0.824477,28955.1
2025-09-07 05:50:00,SOL,202.338,1736.53
2025-09-07 05:50:00,DOGE,0.217095,2.19147e+06
2025-09-07 05:50:00,ETH,4295,283.693
2025-09-07 05:50:00,BTC,110527,9.34861
2025-09-07 05:50:00,BNB,862.96,25.6792
2025-09-07 05:50:00,LTC,112.723,910.502
2025-09-07 05:51:00,BTC,110532,9.86368
2025-09-07 05:51:00,XRP,2.82102,33481.5
2025-09-07 05:51:00,LTC,112.729,891.809
2025-09-07 05:51:00,ADA,0.824493,31289.1
2025-09-07 05:51:00,ETH,4295.17,291.336
2025-09-07 05:51:00,BNB,862.992,27.125
2025-09-07 05:51:00,SOL,202.346,1885.71
2025-09-07 05:51:00,DOGE,0.2171,1.63145e+06
2025-09-07 05:52:00,ADA,0.824503,31529.9
2025-09-07 05:52:00,BNB,863.02,27.9098
2025-09-07 05:52:00,BTC,110535,9.92043
2025-09-07 05:52:00,DOGE,0.217104,1.20141e+06
2025-09-07 05:52:00,LTC,112.731,894.029
2025-09-07 05:52:00,ETH,4295.19,289.061
2025-09-07 05:52:00,SOL,202.35,1914.05
2025-09-07 05:52:00,XRP,2.82107,34124.7
2025-09-07 05:53:00,SOL,202.369,2497.48
2025-09-07 05:53:00,BTC,110537,9.61148
2025-09-07 05:53:00,DOGE,0.217111,1.23595e+06
2025-09-07 05:53:00,XRP,2.8212,30423.5
2025-09-07 05:53:00,BNB,863.16,31.9442
2025-09-07 05:53:00,ADA,0.824526,33751.3
2025-09-07 05:53:00,LTC,112.757,621.705
2025-09-07 05:53:00,ETH,4295.35,303.746
2025-09-07 05:54:00,LTC,112.765,623.735
2025-09-07 05:54:00,BTC,110542,9.84771
2025-09-07 05:54:00,ADA,0.824542,33369.3
2025-09-07 05:54:00,DOGE,0.21713,1.49424e+06
2025-09-07 05:54:00,ETH,4295.53,245.007
2025-09-07 05:54:00,XRP,2.82135,42694.4
2025-09-07 05:54:00,SOL,202.415,2852.03
2025-09-07 05:54:00,BNB,863.24,31.9822
2025-09-07 05:55:00,BNB,863.308,32.3319
2025-09-07 05:55:00,LTC,112.768,629.338
2025-09-07 05:55:00,ADA,0.824582,41148.8
2025-09-07 05:55:00,SOL,202.454,3248.92
2025-09-07 05:55:00,DOGE,0.217141,1.93919e+06
2025-09-07 05:55:00,XRP,2.82144,45517.6
2025-09-07 05:55:00,ETH,4296.23,288.271
2025-09-07 05:55:00,BTC,110567,13.1764
2025-09-07 05:56:00,ADA,0.824674,46295.7
2025-09-07 05:56:00,DOGE,0.217167,2.06091e+06
2025-09-07 05:56:00,BNB,863.415,33.7821
2025-09-07 05:56:00,SOL,202.51,4162.23
2025-09-07 05:56:00,XRP,2.82156,46474.3
2025-09-07 05:56:00,BTC,110604,22.3471
2025-09-07 05:56:00,ETH,4297.35,296.622
2025-09-07 05:56:00,LTC,112.779,568.342
2025-09-07 05:57:00,LTC,112.788,568.989
2025-09-07 05:57:00,BNB,863.534,36.4823
2025-09-07 05:57:00,DOGE,0.217194,1.71281e+06
2025-09-07 05:57:00,XRP,2.82184,52412
2025-09-07 05:57:00,BTC,110612,21.9323
2025-09-07 05:57:00,SOL,202.554,4187.66
2025-09-07 05:57:00,ADA,0.824727,42657.9
2025-09-07 05:57:00,ETH,4298.24,290.359
2025-09-07 05:58:00,XRP,2.82201,54445.6
2025-09-07 05:58:00,ADA,0.824773,42884.3
2025-09-07 05:58:00,LTC,112.823,644.466
2025-09-07 05:58:00,ETH,4299.2,331.246
2025-09-07 05:58:00,SOL,202.604,4175.61
2025-09-07 05:58:00,DOGE,0.217203,1.76012e+06
2025-09-07 05:58:00,BNB,864.245,119.112
2025-09-07 05:58:00,BTC,110616,22.0309
2025-09-07 05:59:00,XRP,2.82234,49466.8
2025-09-07 05:59:00,LTC,112.864,770.908
2025-09-07 05:59:00,ADA,0.824893,77179.3
2025-09-07 05:59:00,BTC,110631,27.4573
2025-09-07 05:59:00,SOL,202.651,3884.23
2025-09-07 05:59:00,BNB,864.382,127.717
2025-09-07 05:59:00,ETH,4299.85,392.638
2025-09-07 05:59:00,DOGE,0.217221,1.7772e+06
2025-09-07 06:00:00,XRP,2.82238,50011.7
2025-09-07 06:00:00,LTC,112.89,441.215
2025-09-07 06:00:00,ETH,4300.01,373.011
2025-09-07 06:00:00,SOL,202.663,3926.38
2025-09-07 06:00:00,BNB,864.74,132.574
2025-09-07 06:00:00,ADA,0.824913,78401.9
2025-09-07 06:00:00,DOGE,0.217225,1.75881e+06
2025-09-07 06:00:00,BTC,110633,27.4828
2025-09-07 06:01:00,XRP,2.82257,39100
2025-09-07 06:01:00,BNB,866.063,203.478
2025-09-07 06:01:00,ADA,0.825111,77866.5
2025-09-07 06:01:00,LTC,112.917,378.455
2025-09-07 06:01:00,DOGE,0.217239,2.07949e+06
2025-09-07 06:01:00,SOL,202.693,4071.28
2025-09-07 06:01:00,BTC,110646,28.7162
2025-09-07 06:01:00,ETH,4300.47,376.069
2025-09-07 06:02:00,ADA,0.82533,71964.2
2025-09-07 06:02:00,XRP,2.82265,38759.9
2025-09-07 06:02:00,BNB,866.141,205.097
2025-09-07 06:02:00,ETH,4300.6,363.826
2025-09-07 06:02:00,LTC,112.932,388.045
2025-09-07 06:02:00,DOGE,0.217239,2.48149e+06
2025-09-07 06:02:00,SOL,202.701,4182.96
2025-09-07 06:02:00,BTC,110647,28.7902
2025-09-07 06:03:00,ADA,0.825439,73402.3
2025-09-07 06:03:00,XRP,2.82273,41187
2025-09-07 06:03:00,LTC,112.939,414.746
2025-09-07 06:03:00,BNB,866.214,204.834
2025-09-07 06:03:00,ETH,4300.46,484.987
2025-09-07 06:03:00,SOL,202.713,4333.7
2025-09-07 06:03:00,DOGE,0.217232,2.57723e+06
2025-09-07 06:03:00,BTC,110649,30.0001
2025-09-07 06:04:00,BTC,110653,29.8217
2025-09-07 06:04:00,ADA,0.825598,71191
2025-09-07 06:04:00,XRP,2.82284,46981.6
2025-09-07 06:04:00,LTC,112.946,428.718
2025-09-07 06:04:00,SOL,202.725,4277.29
2025-09-07 06:04:00,DOGE,0.217225,2.65532e+06
2025-09-07 06:04:00,BNB,866.251,209.635
2025-09-07 06:04:00,ETH,4300.55,489.297
2025-09-07 06:05:00,ADA,0.825605,71445.4
2025-09-07 06:05:00,SOL,202.746,4210.98
2025-09-07 06:05:00,LTC,112.95,439.974
2025-09-07 06:05:00,BTC,110658,25.2814
2025-09-07 06:05:00,BNB,866.282,209.222
2025-09-07 06:05:00,XRP,2.82284,48995.6
2025-09-07 06:05:00,DOGE,0.217218,2.7475e+06
2025-09-07 06:05:00,ETH,4300.53,489.978
2025-09-07 06:06:00,XRP,2.8228,53647.5
2025-09-07 06:06:00,BTC,110662,24.8822
2025-09-07 06:06:00,BNB,866.312,212.772
2025-09-07 06:06:00,DOGE,0.21722,2.61879e+06
2025-09-07 06:06:00,SOL,202.78,4033.28
2025-09-07 06:06:00,ADA,0.825713,73636.2
2025-09-07 06:06:00,ETH,4300.48,487.187
2025-09-07 06:06:00,LTC,112.958,471.141
2025-09-07 06:07:00,ADA,0.825739,73659.1
2025-09-07 06:07:00,LTC,112.958,596.542
2025-09-07 06:07:00,BTC,110662,25.4905
2025-09-07 06:07:00,ETH,4300.37,503.097
2025-09-07 06:07:00,XRP,2.8228,57745.2
2025-09-07 06:07:00,DOGE,0.217213,2.66468e+06
2025-09-07 06:07:00,BNB,866.343,212.465
2025-09-07 06:07:00,SOL,202.798,3937.13
2025-09-07 06:08:00,ADA,0.825731,71000.1
2025-09-07 06:08:00,DOGE,0.217201,2.70445e+06
2025-09-07 06:08:00,BNB,866.455,211.218
2025-09-07 06:08:00,ETH,4300.28,472.188
2025-09-07 06:08:00,XRP,2.82278,57185.4
2025-09-07 06:08:00,SOL,202.815,3890.28
2025-09-07 06:08:00,LTC,112.965,586.244
2025-09-07 06:08:00,BTC,110662,26.0054
2025-09-07 06:09:00,DOGE,0.21718,2.45643e+06
2025-09-07 06:09:00,BTC,110664,25.6727
2025-09-07 06:09:00,SOL,202.823,3552.98
2025-09-07 06:09:00,ADA,0.825724,71255.8
2025-09-07 06:09:00,XRP,2.82275,45140.9
2025-09-07 06:09:00,ETH,4300.18,478.928
2025-09-07 06:09:00,BNB,866.511,210.131
2025-09-07 06:09:00,LTC,112.971,616.528
2025-09-07 06:10:00,LTC,112.979,675.901
2025-09-07 06:10:00,DOGE,0.217157,2.19775e+06
2025-09-07 06:10:00,BNB,866.546,211.109
2025-09-07 06:10:00,XRP,2.8227,42424.7
2025-09-07 06:10:00,SOL,202.833,3045.95
2025-09-07 06:10:00,BTC,110671,22.5382
2025-09-07 06:10:00,ETH,4299.99,429.588
2025-09-07 06:10:00,ADA,0.825731,62946.6
2025-09-07 06:11:00,XRP,2.82257,40948.9
2025-09-07 06:11:00,BNB,866.574,210.341
2025-09-07 06:11:00,LTC,112.982,2047.02
2025-09-07 06:11:00,SOL,202.824,2105.24
2025-09-07 06:11:00,DOGE,0.217116,1.98059e+06
2025-09-07 06:11:00,ETH,4299.35,395.64
2025-09-07 06:11:00,ADA,0.825717,57412.3
2025-09-07 06:11:00,BTC,110667,13.8368
2025-09-07 06:12:00,ADA,0.825656,57848.4
2025-09-07 06:12:00,BNB,866.561,216.358
2025-09-07 06:12:00,LTC,112.984,2042.08
2025-09-07 06:12:00,XRP,2.82235,36741
2025-09-07 06:12:00,DOGE,0.217077,1.97304e+06
2025-09-07 06:12:00,BTC,110663,14.5019
2025-09-07 06:12:00,SOL,202.808,2076.46
2025-09-07 06:12:00,ETH,4298.74,380.946
2025-09-07 06:13:00,LTC,112.989,1972.92
2025-09-07 06:13:00,BNB,866.671,128.478
2025-09-07 06:13:00,DOGE,0.217056,1.9074e+06
2025-09-07 06:13:00,ADA,0.825677,57592.5
2025-09-07 06:13:00,BTC,110660,14.5621
2025-09-07 06:13:00,XRP,2.82229,36891.4
2025-09-07 06:13:00,ETH,4298.41,331.579
2025-09-07 06:13:00,SOL,202.8,2054.97
2025-09-07 06:14:00,XRP,2.82218,35139.5
2025-09-07 06:14:00,BNB,866.626,128.193
2025-09-07 06:14:00,ETH,4298,262.45
2025-09-07 06:14:00,DOGE,0.217023,1.85487e+06
2025-09-07 06:14:00,LTC,112.984,1846.57
2025-09-07 06:14:00,SOL,202.769,1936.3
2025-09-07 06:14:00,BTC,110655,8.73419
2025-09-07 06:14:00,ADA,0.825584,26511.9
2025-09-07 06:15:00,ADA,0.825515,27015.9
2025-09-07 06:15:00,DOGE,0.217008,1.91908e+06
2025-09-07 06:15:00,BTC,110652,10.3775
2025-09-07 06:15:00,XRP,2.82211,34755.7
2025-09-07 06:15:00,LTC,112.981,1795.46
2025-09-07 06:15:00,SOL,202.755,2201.66
2025-09-07 06:15:00,BNB,866.633,125.695
2025-09-07 06:15:00,ETH,4297.69,265.983
2025-09-07 06:16:00,XRP,2.82185,34996.4
2025-09-07 06:16:00,ADA,0.825378,47461.3
2025-09-07 06:16:00,DOGE,0.216963,2.21412e+06
2025-09-07 06:16:00,BNB,865.747,56.0869
2025-09-07 06:16:00,LTC,112.969,1830.07
2025-09-07 06:16:00,ETH,4296.83,277.452
2025-09-07 06:16:00,BTC,110628,9.18235
2025-09-07 06:16:00,SOL,202.717,2120.59
2025-09-07 06:17:00,ADA,0.825603,79856.3
2025-09-07 06:17:00,BNB,865.619,54.6888
2025-09-07 06:17:00,DOGE,0.21696,2.3631e+06
2025-09-07 06:17:00,ETH,4297.08,299.226
2025-09-07 06:17:00,LTC,112.967,1819.1
2025-09-07 06:17:00,SOL,202.721,2077.37
2025-09-07 06:17:00,BTC,110626,9.35808
2025-09-07 06:17:00,XRP,2.8218,34627.2
2025-09-07 06:18:00,DOGE,0.216957,2.30473e+06
2025-09-07 06:18:00,LTC,112.969,1805.48
2025-09-07 06:18:00,XRP,2.82177,37448.6
2025-09-07 06:18:00,BTC,110626,8.30889
2025-09-07 06:18:00,ADA,0.825654,88855.6
2025-09-07 06:18:00,BNB,865.442,55.2139
2025-09-07 06:18:00,ETH,4297.48,180.501
2025-09-07 06:18:00,SOL,202.716,1871.01
2025-09-07 06:19:00,XRP,2.82172,31066.3
2025-09-07 06:19:00,ADA,0.82581,102572
2025-09-07 06:19:00,ETH,4298.08,234.017
2025-09-07 06:19:00,BNB,865.297,48.6576
2025-09-07 06:19:00,DOGE,0.216958,2.17094e+06
2025-09-07 06:19:00,BTC,110625,7.65729
2025-09-07 06:19:00,LTC,112.97,1791.91
2025-09-07 06:19:00,SOL,202.746,2724
2025-09-07 06:20:00,LTC,112.972,1785.28
2025-09-07 06:20:00,DOGE,0.216967,2.12236e+06
2025-09-07 06:20:00,ETH,4298.46,244.209
2025-09-07 06:20:00,ADA,0.826121,137215
2025-09-07 06:20:00,XRP,2.82168,29428
2025-09-07 06:20:00,SOL,202.776,2933.33
2025-09-07 06:20:00,BTC,110630,7.256
2025-09-07 06:20:00,BNB,865.259,48.5542
2025-09-07 06:21:00,BNB,865.265,49.954
2025-09-07 06:21:00,LTC,112.976,1763.6
2025-09-07 06:21:00,BTC,110631,7.32976
2025-09-07 06:21:00,ADA,0.826638,163164
2025-09-07 06:21:00,DOGE,0.216995,2.23619e+06
2025-09-07 06:21:00,ETH,4299,249.046
2025-09-07 06:21:00,SOL,202.807,3197.96
2025-09-07 06:21:00,XRP,2.82172,23946
2025-09-07 06:22:00,BNB,865.302,61.2548
2025-09-07 06:22:00,ETH,4299.33,243.138
2025-09-07 06:22:00,SOL,202.861,4496.86
2025-09-07 06:22:00,BTC,110636,7.00209
2025-09-07 06:22:00,LTC,112.98,1635.98
2025-09-07 06:22:00,XRP,2.8218,19129.4
2025-09-07 06:22:00,ADA,0.826704,165988
2025-09-07 06:22:00,DOGE,0.217004,2.20333e+06
2025-09-07 06:23:00,ADA,0.826766,172556
2025-09-07 06:23:00,XRP,2.82196,22508.5
2025-09-07 06:23:00,DOGE,0.217017,2.12885e+06
2025-09-07 06:23:00,SOL,202.975,7569.38
2025-09-07 06:23:00,ETH,4299.58,245.685
2025-09-07 06:23:00,BTC,110641,6.97106
2025-09-07 06:23:00,BNB,865.334,59.8714
2025-09-07 06:23:00,LTC,112.981,1643.95
2025-09-07 06:24:00,DOGE,0.217026,2.08946e+06
2025-09-07 06:24:00,ADA,0.826784,172664
2025-09-07 06:24:00,BTC,110645,7.458
2025-09-07 06:24:00,XRP,2.82214,26448.2
2025-09-07 06:24:00,BNB,865.46,65.6041
2025-09-07 06:24:00,ETH,4299.72,243.133
2025-09-07 06:24:00,LTC,112.982,1606.9
2025-09-07 06:24:00,SOL,202.985,7756.94
2025-09-07 06:25:00,ADA,0.826816,172485
2025-09-07 06:25:00,ETH,4299.85,308.591
2025-09-07 06:25:00,BTC,110648,7.22049
2025-09-07 06:25:00,LTC,112.978,1543
2025-09-07 06:25:00,XRP,2.82218,25886.3
2025-09-07 06:25:00,DOGE,0.217039,1.86145e+06
2025-09-07 06:25:00,BNB,865.63,121.429
2025-09-07 06:25:00,SOL,202.986,7923.03
2025-09-07 06:26:00,SOL,202.994,7954.1
2025-09-07 06:26:00,DOGE,0.217052,1.86888e+06
2025-09-07 06:26:00,BTC,110656,7.57707
2025-09-07 06:26:00,ETH,4300.01,306.073
2025-09-07 06:26:00,ADA,0.826892,178610
2025-09-07 06:26:00,XRP,2.82236,25484.8
2025-09-07 06:26:00,LTC,112.974,193.062
2025-09-07 06:26:00,BNB,865.715,127.359
2025-09-07 06:27:00,ADA,0.826963,180281
2025-09-07 06:27:00,XRP,2.82271,24958.8
2025-09-07 06:27:00,DOGE,0.217068,1.88913e+06
2025-09-07 06:27:00,BNB,865.841,118.779
2025-09-07 06:27:00,ETH,4300.42,350.093
2025-09-07 06:27:00,BTC,110674,8.24265
2025-09-07 06:27:00,LTC,112.975,216.054
2025-09-07 06:27:00,SOL,203.003,8087.02
2025-09-07 06:28:00,DOGE,0.217071,1.90769e+06
2025-09-07 06:28:00,BNB,865.942,156.874
2025-09-07 06:28:00,ADA,0.82703,186336
2025-09-07 06:28:00,XRP,2.82284,23219
2025-09-07 06:28:00,BTC,110680,9.02647
2025-09-07 06:28:00,SOL,203.009,8165.58
2025-09-07 06:28:00,LTC,112.978,201.684
2025-09-07 06:28:00,ETH,4300.5,361.833
2025-09-07 06:29:00,ETH,4300.63,369.193
2025-09-07 06:29:00,SOL,203.041,8188.59
2025-09-07 06:29:00,BTC,110683,9.49084
2025-09-07 06:29:00,DOGE,0.217083,1.89041e+06
2025-09-07 06:29:00,BNB,866.124,153.642
2025-09-07 06:29:00,LTC,112.984,193.03
2025-09-07 06:29:00,ADA,0.827169,190985
2025-09-07 06:29:00,XRP,2.82292,23195
2025-09-07 06:30:00,DOGE,0.217092,1.88143e+06
2025-09-07 06:30:00,ADA,0.827303,198001
2025-09-07 06:30:00,LTC,112.987,197.492
2025-09-07 06:30:00,BTC,110689,7.87103
2025-09-07 06:30:00,SOL,203.06,7933.31
2025-09-07 06:30:00,ETH,4301.1,390.703
2025-09-07 06:30:00,BNB,866.263,149.062
2025-09-07 06:30:00,XRP,2.82307,23169.6
2025-09-07 06:31:00,XRP,2.8235,80115.7
2025-09-07 06:31:00,ETH,4301.7,368.119
2025-09-07 06:31:00,LTC,113.017,157.297
2025-09-07 06:31:00,BTC,110701,10.3615
2025-09-07 06:31:00,SOL,203.073,7947.88
2025-09-07 06:31:00,DOGE,0.217122,1.28463e+06
2025-09-07 06:31:00,BNB,866.49,156.974
2025-09-07 06:31:00,ADA,0.827516,176786
2025-09-07 06:32:00,ADA,0.827749,177959
2025-09-07 06:32:00,DOGE,0.217137,763498
2025-09-07 06:32:00,LTC,113.021,153.733
2025-09-07 06:32:00,BTC,110705,11.4037
2025-09-07 06:32:00,SOL,203.078,8074.16
2025-09-07 06:32:00,ETH,4302,370.279
2025-09-07 06:32:00,XRP,2.82377,89662.8
2025-09-07 06:32:00,BNB,866.507,155.842
2025-09-07 06:33:00,XRP,2.824,93958.2
2025-09-07 06:33:00,LTC,113.014,139.29
2025-09-07 06:33:00,ADA,0.82783,172076
2025-09-07 06:33:00,ETH,4301.94,407.254
2025-09-07 06:33:00,BTC,110710,11.3887
2025-09-07 06:33:00,SOL,203.075,8196.21
2025-09-07 06:33:00,BNB,866.592,162.929
2025-09-07 06:33:00,DOGE,0.217119,1.47334e+06
2025-09-07 06:34:00,SOL,203.063,7324.47
2025-09-07 06:34:00,BNB,866.71,175.441
2025-09-07 06:34:00,LTC,113.012,137.719
2025-09-07 06:34:00,ETH,4301.81,352.059
2025-09-07 06:34:00,DOGE,0.217105,1.46716e+06
2025-09-07 06:34:00,BTC,110711,11.1716
2025-09-07 06:34:00,ADA,0.827914,168175
2025-09-07 06:34:00,XRP,2.82407,94117.2
2025-09-07 06:35:00,XRP,2.82413,96034.4
2025-09-07 06:35:00,LTC,112.984,224.242
2025-09-07 06:35:00,DOGE,0.217089,1.44249e+06
2025-09-07 06:35:00,SOL,203.052,7184.16
2025-09-07 06:35:00,BNB,866.849,185.726
2025-09-07 06:35:00,ADA,0.828046,137571
2025-09-07 06:35:00,BTC,110714,10.9158
2025-09-07 06:35:00,ETH,4301.61,354.655
2025-09-07 06:36:00,LTC,112.973,213.307
2025-09-07 06:36:00,DOGE,0.217054,1.3478e+06
2025-09-07 06:36:00,SOL,203.032,7012.17
2025-09-07 06:36:00,BNB,866.872,181.147
2025-09-07 06:36:00,ETH,4301.3,348.488
2025-09-07 06:36:00,ADA,0.828141,114265
2025-09-07 06:36:00,XRP,2.82418,95429.3
2025-09-07 06:36:00,BTC,110714,10.8619
2025-09-07 06:37:00,BNB,866.942,174.719
2025-09-07 06:37:00,ADA,0.828069,190293
2025-09-07 06:37:00,LTC,112.964,219.995
2025-09-07 06:37:00,DOGE,0.217011,2.50715e+06
2025-09-07 06:37:00,SOL,203.01,5884.31
2025-09-07 06:37:00,ETH,4301,350.403
2025-09-07 06:37:00,XRP,2.82416,99768.4
2025-09-07 06:37:00,BTC,110714,10.5119
2025-09-07 06:38:00,BNB,867.003,187.878
2025-09-07 06:38:00,ADA,0.828118,185164
2025-09-07 06:38:00,XRP,2.82418,96505.1
2025-09-07 06:38:00,LTC,112.961,210.041
2025-09-07 06:38:00,DOGE,0.216995,2.55821e+06
2025-09-07 06:38:00,SOL,202.942,2267.17
2025-09-07 06:38:00,ETH,4300.79,347.305
2025-09-07 06:38:00,BTC,110712,11.1295
2025-09-07 06:39:00,XRP,2.8242,93048.3
2025-09-07 06:39:00,DOGE,0.21698,2.52728e+06
2025-09-07 06:39:00,ADA,0.828134,185176
2025-09-07 06:39:00,ETH,4300.62,343.265
2025-09-07 06:39:00,SOL,202.919,2024.56
2025-09-07 06:39:00,BNB,867.137,183.49
2025-09-07 06:39:00,LTC,112.947,223.649
2025-09-07 06:39:00,BTC,110711,10.7124
2025-09-07 06:40:00,XRP,2.82419,93125.1
2025-09-07 06:40:00,SOL,202.917,2005.15
2025-09-07 06:40:00,ETH,4300.53,285.497
2025-09-07 06:40:00,LTC,112.942,227.846
2025-09-07 06:40:00,ADA,0.828161,188526
2025-09-07 06:40:00,BTC,110710,11.2345
2025-09-07 06:40:00,DOGE,0.216973,2.52134e+06
2025-09-07 06:40:00,BNB,867.216,132.406
2025-09-07 06:41:00,BTC,110705,14.1371
2025-09-07 06:41:00,ADA,0.828225,184056
2025-09-07 06:41:00,SOL,202.9,2047.55
2025-09-07 06:41:00,LTC,112.937,199.777
2025-09-07 06:41:00,XRP,2.82421,97250.8
2025-09-07 06:41:00,ETH,4300.42,295.834
2025-09-07 06:41:00,DOGE,0.216955,2.56118e+06
2025-09-07 06:41:00,BNB,867.28,128.324
2025-09-07 06:42:00,ADA,0.828292,183296
2025-09-07 06:42:00,BNB,867.389,127.526
2025-09-07 06:42:00,SOL,202.895,1833.26
2025-09-07 06:42:00,BTC,110697,12.8036
2025-09-07 06:42:00,XRP,2.82422,95832.3
2025-09-07 06:42:00,LTC,112.922,185.29
